event_id,recording_id,target,prompt_name,prediction_mean,prediction_sum,correct_mean,correct_sum,candidate_scores_json
572081,2020_10_1,Trill,bare,Phee,Phee,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.220442771911621,""mean_token_logprob"":-3.0734809239705405,""token_logprobs"":[-9.220069885253906,-2.9802276912960224e-06,-0.00036995718255639076]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.1888337135314941,""mean_token_logprob"":-0.5944168567657471,""token_logprobs"":[-1.1888195276260376,-1.4185804502631072e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.3763203620910645,""mean_token_logprob"":-0.6881601810455322,""token_logprobs"":[-1.3763195276260376,-8.344646857949556e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.926746845245361,""mean_token_logprob"":-2.9633734226226807,""token_logprobs"":[-3.188819408416748,-2.7379274368286133]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.3764419555664062,""mean_token_logprob"":-0.6882209777832031,""token_logprobs"":[-1.3763195276260376,-0.00012242044613230973]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-2.188819408416748,""mean_token_logprob"":-2.188819408416748,""token_logprobs"":[-2.188819408416748]}]"
572081,2020_10_1,Trill,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.317851066589355,""mean_token_logprob"":-2.7726170221964517,""token_logprobs"":[-8.317669868469238,-1.311301275563892e-06,-0.00018010901112575084]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.880209445953369,""mean_token_logprob"":-1.4401047229766846,""token_logprobs"":[-2.88016939163208,-4.005352093372494e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.817671537399292,""mean_token_logprob"":-0.908835768699646,""token_logprobs"":[-1.81766939163208,-2.145764938177308e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.5402727127075195,""mean_token_logprob"":-2.7701363563537598,""token_logprobs"":[-3.44266939163208,-2.0976035594940186]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.192673683166504,""mean_token_logprob"":-1.596336841583252,""token_logprobs"":[-3.19266939163208,-4.410734163684538e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.38016945123672485,""mean_token_logprob"":-0.38016945123672485,""token_logprobs"":[-0.38016945123672485]}]"
582600,2020_11_0,Phee,bare,Seep,Seep,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.086185455322266,""mean_token_logprob"":-3.028728485107422,""token_logprobs"":[-9.085733413696289,-1.7881377516459906e-06,-0.00044967554276809096]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.2464326620101929,""mean_token_logprob"":-0.6232163310050964,""token_logprobs"":[-1.2464196681976318,-1.2993727978027891e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-0.6648766994476318,""mean_token_logprob"":-0.3324383497238159,""token_logprobs"":[-0.6648762226104736,-4.768370445162873e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.375430107116699,""mean_token_logprob"":-3.1877150535583496,""token_logprobs"":[-3.7631595134735107,-2.6122708320617676]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.687037706375122,""mean_token_logprob"":-1.343518853187561,""token_logprobs"":[-2.6869375705718994,-0.00010013079008786008]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-2.746419668197632,""mean_token_logprob"":-2.746419668197632,""token_logprobs"":[-2.746419668197632]}]"
582600,2020_11_0,Phee,definition,Seep,Seep,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-7.652564525604248,""mean_token_logprob"":-2.5508548418680825,""token_logprobs"":[-7.652337074279785,-1.5497195136049413e-06,-0.00022623363474849612]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.583904981613159,""mean_token_logprob"":-1.2919524908065796,""token_logprobs"":[-2.5838592052459717,-4.577531944960356e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-0.8333333730697632,""mean_token_logprob"":-0.4166666865348816,""token_logprobs"":[-0.8333314657211304,-1.9073468138230965e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.5850629806518555,""mean_token_logprob"":-2.7925314903259277,""token_logprobs"":[-3.7066750526428223,-1.8783881664276123]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.5294570922851562,""mean_token_logprob"":-1.7647285461425781,""token_logprobs"":[-3.5294432640075684,-1.3947389561508317e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.9588592052459717,""mean_token_logprob"":-0.9588592052459717,""token_logprobs"":[-0.9588592052459717]}]"
582662,2020_11_0,Seep,bare,Seep,Seep,true,true,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.660143852233887,""mean_token_logprob"":-2.8867146174112954,""token_logprobs"":[-8.659786224365234,-2.3841830625315197e-06,-0.00035613393993116915]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.383123755455017,""mean_token_logprob"":-0.6915618777275085,""token_logprobs"":[-1.3831082582473755,-1.549708758830093e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.097287893295288,""mean_token_logprob"":-0.548643946647644,""token_logprobs"":[-1.0972864627838135,-1.4305104514278355e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.953377723693848,""mean_token_logprob"":-3.476688861846924,""token_logprobs"":[-3.258108139038086,-3.695269823074341]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.6678695678710938,""mean_token_logprob"":-0.8339347839355469,""token_logprobs"":[-1.6676862239837646,-0.0001833270798670128]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.7725255489349365,""mean_token_logprob"":-1.7725255489349365,""token_logprobs"":[-1.7725255489349365]}]"
582662,2020_11_0,Seep,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.145628929138184,""mean_token_logprob"":-2.715209643046061,""token_logprobs"":[-8.145362854003906,-1.7881377516459906e-06,-0.0002640137099660933]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-3.7485547065734863,""mean_token_logprob"":-1.8742773532867432,""token_logprobs"":[-3.7484889030456543,-6.580135959666222e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.207864761352539,""mean_token_logprob"":-0.6039323806762695,""token_logprobs"":[-1.2078628540039062,-1.9073468138230965e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.3778181076049805,""mean_token_logprob"":-3.1889090538024902,""token_logprobs"":[-3.9359889030456543,-2.4418294429779053]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.3529090881347656,""mean_token_logprob"":-1.6764545440673828,""token_logprobs"":[-3.3529000282287598,-9.179073458653875e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.527938961982727,""mean_token_logprob"":-0.527938961982727,""token_logprobs"":[-0.527938961982727]}]"
583172,2020_10_1,Phee,bare,Phee,Phee,true,true,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.631373405456543,""mean_token_logprob"":-2.877124468485514,""token_logprobs"":[-8.630879402160645,-2.9802276912960224e-06,-0.0004909025738015771]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-0.9356462359428406,""mean_token_logprob"":-0.4678231179714203,""token_logprobs"":[-0.9356370568275452,-9.179073458653875e-06]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.223701000213623,""mean_token_logprob"":-0.6118505001068115,""token_logprobs"":[-1.2236998081207275,-1.1920922133867862e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.785744667053223,""mean_token_logprob"":-3.3928723335266113,""token_logprobs"":[-3.38299822807312,-3.4027464389801025]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.1627039909362793,""mean_token_logprob"":-1.0813519954681396,""token_logprobs"":[-2.162609577178955,-9.440929716220126e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-2.01210355758667,""mean_token_logprob"":-2.01210355758667,""token_logprobs"":[-2.01210355758667]}]"
583172,2020_10_1,Phee,definition,Seep,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-7.862020492553711,""mean_token_logprob"":-2.620673497517904,""token_logprobs"":[-7.861733436584473,-1.5497195136049413e-06,-0.000285584683297202]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.708747386932373,""mean_token_logprob"":-1.3543736934661865,""token_logprobs"":[-2.7086949348449707,-5.245071224635467e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.0420554876327515,""mean_token_logprob"":-0.5210277438163757,""token_logprobs"":[-1.0420539379119873,-1.5497195136049413e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.351874351501465,""mean_token_logprob"":-2.6759371757507324,""token_logprobs"":[-3.5104246139526367,-1.8414496183395386]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.2185590267181396,""mean_token_logprob"":-1.6092795133590698,""token_logprobs"":[-3.2185521125793457,-7.033323527139146e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.6824895143508911,""mean_token_logprob"":-0.6824895143508911,""token_logprobs"":[-0.6824895143508911]}]"
584362,2020_10_1,Seep,bare,Phee,Phee,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.319286346435547,""mean_token_logprob"":-2.773095448811849,""token_logprobs"":[-8.318812370300293,-2.9802276912960224e-06,-0.00047064671525731683]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-0.8750988841056824,""mean_token_logprob"":-0.4375494420528412,""token_logprobs"":[-0.8750855326652527,-1.3351351299206726e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.3750866651535034,""mean_token_logprob"":-0.6875433325767517,""token_logprobs"":[-1.3750855922698975,-1.0728830375228426e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-4.1990556716918945,""mean_token_logprob"":-2.0995278358459473,""token_logprobs"":[-2.943812370300293,-1.2552434206008911]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.0689468383789062,""mean_token_logprob"":-1.0344734191894531,""token_logprobs"":[-2.068812370300293,-0.00013445904187392443]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-2.2500855922698975,""mean_token_logprob"":-2.2500855922698975,""token_logprobs"":[-2.2500855922698975]}]"
584362,2020_10_1,Seep,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-6.1499505043029785,""mean_token_logprob"":-2.049983501434326,""token_logprobs"":[-6.1497087478637695,-1.311301275563892e-06,-0.00024029705673456192]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.6946372985839844,""mean_token_logprob"":-1.3473186492919922,""token_logprobs"":[-2.6945786476135254,-5.876845170860179e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.319580078125,""mean_token_logprob"":-0.6597900390625,""token_logprobs"":[-1.3195786476135254,-1.4305104514278355e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.447795391082764,""mean_token_logprob"":-2.723897695541382,""token_logprobs"":[-2.9622087478637695,-2.485586643218994]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.14971661567688,""mean_token_logprob"":-1.57485830783844,""token_logprobs"":[-3.1497087478637695,-7.867782187531702e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.6320785880088806,""mean_token_logprob"":-0.6320785880088806,""token_logprobs"":[-0.6320785880088806]}]"
586064,2020_10_1,Seep,bare,Seep,Seep,true,true,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-7.053228378295898,""mean_token_logprob"":-2.351076126098633,""token_logprobs"":[-7.052851676940918,-2.264974000354414e-06,-0.00037424711626954377]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.240365743637085,""mean_token_logprob"":-0.6201828718185425,""token_logprobs"":[-1.2403514385223389,-1.4305012882687151e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.1778525114059448,""mean_token_logprob"":-0.5889262557029724,""token_logprobs"":[-1.1778514385223389,-1.0728830375228426e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.932238578796387,""mean_token_logprob"":-3.4661192893981934,""token_logprobs"":[-2.927851438522339,-4.004386901855469]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.865399718284607,""mean_token_logprob"":-0.9326998591423035,""token_logprobs"":[-1.8653514385223389,-4.827859811484814e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.8653514385223389,""mean_token_logprob"":-1.8653514385223389,""token_logprobs"":[-1.8653514385223389]}]"
586064,2020_10_1,Seep,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-5.932460784912109,""mean_token_logprob"":-1.9774869283040364,""token_logprobs"":[-5.932233810424805,-1.0728830375228426e-06,-0.00022587609419133514]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.869768738746643,""mean_token_logprob"":-0.9348843693733215,""token_logprobs"":[-1.8697338104248047,-3.4927710657939315e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.4947350025177002,""mean_token_logprob"":-0.7473675012588501,""token_logprobs"":[-1.4947338104248047,-1.1920922133867862e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.507286548614502,""mean_token_logprob"":-2.753643274307251,""token_logprobs"":[-3.1197338104248047,-2.3875527381896973]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.3072376251220703,""mean_token_logprob"":-1.6536188125610352,""token_logprobs"":[-3.3072338104248047,-3.814689989667386e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.6822338104248047,""mean_token_logprob"":-0.6822338104248047,""token_logprobs"":[-0.6822338104248047]}]"
594023,2020_10_1,Trill,bare,Tsik,Tsik,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.819013595581055,""mean_token_logprob"":-3.2730045318603516,""token_logprobs"":[-9.818404197692871,-3.6954811548639555e-06,-0.0006055190460756421]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.4434186220169067,""mean_token_logprob"":-0.7217093110084534,""token_logprobs"":[-1.4434045553207397,-1.4066597032069694e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.6309059858322144,""mean_token_logprob"":-0.8154529929161072,""token_logprobs"":[-1.6309045553207397,-1.4305104514278355e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.069607257843018,""mean_token_logprob"":-3.034803628921509,""token_logprobs"":[-3.3184046745300293,-2.7512025833129883]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.0685405731201172,""mean_token_logprob"":-0.5342702865600586,""token_logprobs"":[-1.0684045553207397,-0.00013600854435935616]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.9434045553207397,""mean_token_logprob"":-1.9434045553207397,""token_logprobs"":[-1.9434045553207397]}]"
594023,2020_10_1,Trill,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.182344436645508,""mean_token_logprob"":-2.7274481455485025,""token_logprobs"":[-8.182107925415039,-1.311301275563892e-06,-0.00023529145983047783]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.8071534633636475,""mean_token_logprob"":-1.4035767316818237,""token_logprobs"":[-2.8071084022521973,-4.5060096454108134e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.6821106672286987,""mean_token_logprob"":-0.8410553336143494,""token_logprobs"":[-1.6821082830429077,-2.3841830625315197e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.54923152923584,""mean_token_logprob"":-2.77461576461792,""token_logprobs"":[-3.3696084022521973,-2.1796228885650635]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.119612455368042,""mean_token_logprob"":-1.559806227684021,""token_logprobs"":[-3.1196084022521973,-4.0531076592742465e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.4321083128452301,""mean_token_logprob"":-0.4321083128452301,""token_logprobs"":[-0.4321083128452301]}]"
595018,2020_10_2,Trill,bare,Seep,Seep,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.491644859313965,""mean_token_logprob"":-3.1638816197713218,""token_logprobs"":[-9.491067886352539,-2.9802276912960224e-06,-0.0005739472107961774]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.2410815954208374,""mean_token_logprob"":-0.6205407977104187,""token_logprobs"":[-1.2410677671432495,-1.3828182090946939e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.053568720817566,""mean_token_logprob"":-0.526784360408783,""token_logprobs"":[-1.0535677671432495,-9.536738616588991e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.997320175170898,""mean_token_logprob"":-2.998660087585449,""token_logprobs"":[-3.303567886352539,-2.6937522888183594]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.0536868572235107,""mean_token_logprob"":-1.0268434286117554,""token_logprobs"":[-2.053567886352539,-0.00011908298620255664]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.8035677671432495,""mean_token_logprob"":-1.8035677671432495,""token_logprobs"":[-1.8035677671432495]}]"
595018,2020_10_2,Trill,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-7.564549922943115,""mean_token_logprob"":-2.5215166409810386,""token_logprobs"":[-7.5642900466918945,-1.4305104514278355e-06,-0.00025829317746683955]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.2518310546875,""mean_token_logprob"":-1.12591552734375,""token_logprobs"":[-2.2517900466918945,-4.1126360883936286e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.3767914772033691,""mean_token_logprob"":-0.6883957386016846,""token_logprobs"":[-1.3767900466918945,-1.4305104514278355e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.758855819702148,""mean_token_logprob"":-2.879427909851074,""token_logprobs"":[-3.5017900466918945,-2.257066011428833]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.251795530319214,""mean_token_logprob"":-1.625897765159607,""token_logprobs"":[-3.2517900466918945,-5.602820692729438e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.6267900466918945,""mean_token_logprob"":-0.6267900466918945,""token_logprobs"":[-0.6267900466918945]}]"
600731,2020_12_0,Twitter,bare,Phee,Phee,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.719436645507812,""mean_token_logprob"":-2.9064788818359375,""token_logprobs"":[-8.719048500061035,-2.3841830625315197e-06,-0.00038652101648040116]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-0.8753095865249634,""mean_token_logprob"":-0.4376547932624817,""token_logprobs"":[-0.8752985000610352,-1.1086402082582936e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.5002994537353516,""mean_token_logprob"":-0.7501497268676758,""token_logprobs"":[-1.5002985000610352,-9.536738616588991e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-7.193696975708008,""mean_token_logprob"":-3.596848487854004,""token_logprobs"":[-3.437798500061035,-3.7558987140655518]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.000382661819458,""mean_token_logprob"":-1.000191330909729,""token_logprobs"":[-2.000298500061035,-8.427741704508662e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.8127985000610352,""mean_token_logprob"":-1.8127985000610352,""token_logprobs"":[-1.8127985000610352]}]"
600731,2020_12_0,Twitter,definition,Twitter,Twitter,true,true,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-6.70074462890625,""mean_token_logprob"":-2.23358154296875,""token_logprobs"":[-6.700533866882324,-1.311301275563892e-06,-0.00020919041708111763]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.2630693912506104,""mean_token_logprob"":-1.1315346956253052,""token_logprobs"":[-2.263033866882324,-3.5523738915799186e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.3880352973937988,""mean_token_logprob"":-0.6940176486968994,""token_logprobs"":[-1.3880338668823242,-1.4305104514278355e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.274725437164307,""mean_token_logprob"":-2.6373627185821533,""token_logprobs"":[-3.450533866882324,-1.8241915702819824]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.9505388736724854,""mean_token_logprob"":-1.4752694368362427,""token_logprobs"":[-2.950533866882324,-5.125986263010418e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.638033926486969,""mean_token_logprob"":-0.638033926486969,""token_logprobs"":[-0.638033926486969]}]"
602268,2020_12_1,Twitter,bare,Phee,Twitter,false,true,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.966711044311523,""mean_token_logprob"":-2.9889036814371743,""token_logprobs"":[-8.966279029846191,-2.861018856492592e-06,-0.0004292996891308576]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.361092448234558,""mean_token_logprob"":-0.680546224117279,""token_logprobs"":[-1.3610827922821045,-9.65590606938349e-06]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.3636687994003296,""mean_token_logprob"":-0.6818343997001648,""token_logprobs"":[-1.3636680841445923,-7.152555099310121e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.300745487213135,""mean_token_logprob"":-2.6503727436065674,""token_logprobs"":[-3.088931083679199,-2.2118144035339355]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.9057672023773193,""mean_token_logprob"":-0.9528836011886597,""token_logprobs"":[-1.9056589603424072,-0.00010823617776622996]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.2952184677124023,""mean_token_logprob"":-1.2952184677124023,""token_logprobs"":[-1.2952184677124023]}]"
602268,2020_12_1,Twitter,definition,Twitter,Twitter,true,true,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-7.451719760894775,""mean_token_logprob"":-2.4839065869649253,""token_logprobs"":[-7.451351165771484,-1.1920922133867862e-06,-0.00036745471879839897]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.9008662700653076,""mean_token_logprob"":-1.4504331350326538,""token_logprobs"":[-2.9008281230926514,-3.814624506048858e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.7590667009353638,""mean_token_logprob"":-0.8795333504676819,""token_logprobs"":[-1.7590653896331787,-1.311301275563892e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.609073638916016,""mean_token_logprob"":-2.804536819458008,""token_logprobs"":[-3.5081632137298584,-2.1009106636047363]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.2635867595672607,""mean_token_logprob"":-1.6317933797836304,""token_logprobs"":[-3.2635817527770996,-5.125986263010418e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.40090712904930115,""mean_token_logprob"":-0.40090712904930115,""token_logprobs"":[-0.40090712904930115]}]"
