event_id,recording_id,target,prompt_name,prediction_mean,prediction_sum,correct_mean,correct_sum,candidate_scores_json
804279,2023_4_5,Trill,bare,Seep,Seep,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.696850776672363,""mean_token_logprob"":-3.232283592224121,""token_logprobs"":[-9.695974349975586,-3.933898824470816e-06,-0.0008723505889065564]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.0709869861602783,""mean_token_logprob"":-0.5354934930801392,""token_logprobs"":[-1.0709748268127441,-1.2159273865108844e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.07097589969635,""mean_token_logprob"":-0.535487949848175,""token_logprobs"":[-1.0709748268127441,-1.0728830375228426e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.525382995605469,""mean_token_logprob"":-2.7626914978027344,""token_logprobs"":[-3.445974826812744,-2.0794081687927246]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.8836888074874878,""mean_token_logprob"":-0.9418444037437439,""token_logprobs"":[-1.8834748268127441,-0.00021395778458099812]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-2.320974826812744,""mean_token_logprob"":-2.320974826812744,""token_logprobs"":[-2.320974826812744]}]"
804279,2023_4_5,Trill,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-7.069819450378418,""mean_token_logprob"":-2.3566064834594727,""token_logprobs"":[-7.069579601287842,-1.1920922133867862e-06,-0.00023910524032544345]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.0071210861206055,""mean_token_logprob"":-1.0035605430603027,""token_logprobs"":[-2.007079601287842,-4.1483970562694594e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.5070812702178955,""mean_token_logprob"":-0.7535406351089478,""token_logprobs"":[-1.5070796012878418,-1.6689286894688848e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.816932678222656,""mean_token_logprob"":-2.908466339111328,""token_logprobs"":[-3.444579601287842,-2.3723530769348145]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.1945881843566895,""mean_token_logprob"":-1.5972940921783447,""token_logprobs"":[-3.194579601287842,-8.702239938429557e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.6320796012878418,""mean_token_logprob"":-0.6320796012878418,""token_logprobs"":[-0.6320796012878418]}]"
805610,2023_4_5,Trill,bare,Phee,Phee,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.4225492477417,""mean_token_logprob"":-3.140849749247233,""token_logprobs"":[-9.421722412109375,-3.576272320060525e-06,-0.0008229206432588398]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.1661834716796875,""mean_token_logprob"":-0.5830917358398438,""token_logprobs"":[-1.166172742843628,-1.07287787614041e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.2654733657836914,""mean_token_logprob"":-0.6327366828918457,""token_logprobs"":[-1.2654720544815063,-1.311301275563892e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.206159591674805,""mean_token_logprob"":-3.1030797958374023,""token_logprobs"":[-2.978672742843628,-3.2274866104125977]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.5156097412109375,""mean_token_logprob"":-0.7578048706054688,""token_logprobs"":[-1.5154720544815063,-0.00013767725613433868]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-2.228672742843628,""mean_token_logprob"":-2.228672742843628,""token_logprobs"":[-2.228672742843628]}]"
805610,2023_4_5,Trill,definition,Seep,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-7.290049076080322,""mean_token_logprob"":-2.430016358693441,""token_logprobs"":[-7.289790153503418,-1.5497195136049413e-06,-0.0002575780963525176]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.2271883487701416,""mean_token_logprob"":-1.1135941743850708,""token_logprobs"":[-2.2271316051483154,-5.674201020156033e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.2272920608520508,""mean_token_logprob"":-0.6136460304260254,""token_logprobs"":[-1.227290153503418,-1.9073468138230965e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.174432754516602,""mean_token_logprob"":-2.587216377258301,""token_logprobs"":[-3.4146316051483154,-1.7598010301589966]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.1647937297821045,""mean_token_logprob"":-1.5823968648910522,""token_logprobs"":[-3.164790153503418,-3.6954811548639555e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.6646316647529602,""mean_token_logprob"":-0.6646316647529602,""token_logprobs"":[-0.6646316647529602]}]"
809280,2023_4_5,Trill,bare,Seep,Seep,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.247976303100586,""mean_token_logprob"":-3.0826587677001953,""token_logprobs"":[-9.247505187988281,-2.50339189733495e-06,-0.00046790618216618896]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.1328003406524658,""mean_token_logprob"":-0.5664001703262329,""token_logprobs"":[-1.1327898502349854,-1.0490362910786644e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-0.9487695693969727,""mean_token_logprob"":-0.47438478469848633,""token_logprobs"":[-0.9487686157226562,-9.536738616588991e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-4.853832244873047,""mean_token_logprob"":-2.4269161224365234,""token_logprobs"":[-3.3945438861846924,-1.459288239479065]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.9939340353012085,""mean_token_logprob"":-0.9969670176506042,""token_logprobs"":[-1.9937489032745361,-0.0001851148990681395]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-2.4843947887420654,""mean_token_logprob"":-2.4843947887420654,""token_logprobs"":[-2.4843947887420654]}]"
809280,2023_4_5,Trill,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-6.82520055770874,""mean_token_logprob"":-2.27506685256958,""token_logprobs"":[-6.82490873336792,-1.1920922133867862e-06,-0.0002910667099058628]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.216928005218506,""mean_token_logprob"":-1.108464002609253,""token_logprobs"":[-2.216890335083008,-3.766942609217949e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.3359724283218384,""mean_token_logprob"":-0.6679862141609192,""token_logprobs"":[-1.3359706401824951,-1.7881377516459906e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.548985481262207,""mean_token_logprob"":-2.7744927406311035,""token_logprobs"":[-3.301273822784424,-2.247711420059204]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.234160900115967,""mean_token_logprob"":-1.6170804500579834,""token_logprobs"":[-3.234144687652588,-1.6331539882230572e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.6615759134292603,""mean_token_logprob"":-0.6615759134292603,""token_logprobs"":[-0.6615759134292603]}]"
827373,2023_4_7,Trill,bare,Tsik,Tsik,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-10.327956199645996,""mean_token_logprob"":-3.4426520665486655,""token_logprobs"":[-10.327298164367676,-6.198863957251888e-06,-0.0006519814487546682]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.2648118734359741,""mean_token_logprob"":-0.6324059367179871,""token_logprobs"":[-1.2647978067398071,-1.4066597032069694e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.4522989988327026,""mean_token_logprob"":-0.7261494994163513,""token_logprobs"":[-1.4522978067398071,-1.1920922133867862e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.9521331787109375,""mean_token_logprob"":-2.9760665893554688,""token_logprobs"":[-3.3272976875305176,-2.62483549118042]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.2025047540664673,""mean_token_logprob"":-0.6012523770332336,""token_logprobs"":[-1.2022978067398071,-0.00020692592079285532]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-2.2647976875305176,""mean_token_logprob"":-2.2647976875305176,""token_logprobs"":[-2.2647976875305176]}]"
827373,2023_4_7,Trill,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-7.373917579650879,""mean_token_logprob"":-2.457972526550293,""token_logprobs"":[-7.373669624328613,-1.311301275563892e-06,-0.0002466136065777391]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.4987099170684814,""mean_token_logprob"":-1.2493549585342407,""token_logprobs"":[-2.4986696243286133,-4.0411134250462055e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.561171054840088,""mean_token_logprob"":-0.780585527420044,""token_logprobs"":[-1.5611696243286133,-1.4305104514278355e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.325947284698486,""mean_token_logprob"":-2.662973642349243,""token_logprobs"":[-3.4986696243286133,-1.8272775411605835]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.186173439025879,""mean_token_logprob"":-1.5930867195129395,""token_logprobs"":[-3.1861696243286133,-3.933898824470816e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.4986696243286133,""mean_token_logprob"":-0.4986696243286133,""token_logprobs"":[-0.4986696243286133]}]"
836027,2023_4_8,Trill,bare,Phee,Phee,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.153876304626465,""mean_token_logprob"":-3.051292101542155,""token_logprobs"":[-9.153404235839844,-2.861018856492592e-06,-0.00046921687317080796]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.215917944908142,""mean_token_logprob"":-0.607958972454071,""token_logprobs"":[-1.2159043550491333,-1.3589766240329482e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.3409056663513184,""mean_token_logprob"":-0.6704528331756592,""token_logprobs"":[-1.3409043550491333,-1.311301275563892e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.486565589904785,""mean_token_logprob"":-2.7432827949523926,""token_logprobs"":[-2.9659042358398438,-2.5206613540649414]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.7160117626190186,""mean_token_logprob"":-0.8580058813095093,""token_logprobs"":[-1.7159043550491333,-0.00010740180005086586]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.7784043550491333,""mean_token_logprob"":-1.7784043550491333,""token_logprobs"":[-1.7784043550491333]}]"
836027,2023_4_8,Trill,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.167349815368652,""mean_token_logprob"":-2.7224499384562173,""token_logprobs"":[-8.167130470275879,-1.0728830375228426e-06,-0.00021801002731081098]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.9796698093414307,""mean_token_logprob"":-1.4898349046707153,""token_logprobs"":[-2.9796299934387207,-3.9934315282152966e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.8546326160430908,""mean_token_logprob"":-0.9273163080215454,""token_logprobs"":[-1.8546301126480103,-2.50339189733495e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.329169750213623,""mean_token_logprob"":-3.1645848751068115,""token_logprobs"":[-3.6046299934387207,-2.7245397567749023]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.354635238647461,""mean_token_logprob"":-1.6773176193237305,""token_logprobs"":[-3.3546299934387207,-5.245195097813848e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.35463011264801025,""mean_token_logprob"":-0.35463011264801025,""token_logprobs"":[-0.35463011264801025]}]"
837515,2023_4_8,Trill,bare,Phee,Phee,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.706924438476562,""mean_token_logprob"":-3.2356414794921875,""token_logprobs"":[-9.70639419555664,-3.6954811548639555e-06,-0.0005260513862594962]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.2048676013946533,""mean_token_logprob"":-0.6024338006973267,""token_logprobs"":[-1.2048566341400146,-1.0967194612021558e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.312065601348877,""mean_token_logprob"":-0.6560328006744385,""token_logprobs"":[-1.31206476688385,-8.344646857949556e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-4.834794998168945,""mean_token_logprob"":-2.4173974990844727,""token_logprobs"":[-3.2606019973754883,-1.574192762374878]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.3688347339630127,""mean_token_logprob"":-0.6844173669815063,""token_logprobs"":[-1.368735432624817,-9.929640509653836e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-2.0634713172912598,""mean_token_logprob"":-2.0634713172912598,""token_logprobs"":[-2.0634713172912598]}]"
837515,2023_4_8,Trill,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.572073936462402,""mean_token_logprob"":-2.857357978820801,""token_logprobs"":[-8.571698188781738,-1.7881377516459906e-06,-0.0003736513026524335]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.923386335372925,""mean_token_logprob"":-1.4616931676864624,""token_logprobs"":[-2.9233434200286865,-4.303362584323622e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.7665592432022095,""mean_token_logprob"":-0.8832796216011047,""token_logprobs"":[-1.7628676891326904,-0.0036915268283337355]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.679601669311523,""mean_token_logprob"":-2.8398008346557617,""token_logprobs"":[-3.8871517181396484,-1.792450189590454]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.3197643756866455,""mean_token_logprob"":-1.6598821878433228,""token_logprobs"":[-3.319739818572998,-2.4676019165781327e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.36656999588012695,""mean_token_logprob"":-0.36656999588012695,""token_logprobs"":[-0.36656999588012695]}]"
851383,2023_4_9,Trill,bare,Phee,Phee,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.352457046508789,""mean_token_logprob"":-3.117485682169596,""token_logprobs"":[-9.351454734802246,-5.602820692729438e-06,-0.0009970461251214147]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.121488094329834,""mean_token_logprob"":-0.560744047164917,""token_logprobs"":[-1.121476173400879,-1.1920858014491387e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.2291570901870728,""mean_token_logprob"":-0.6145785450935364,""token_logprobs"":[-1.2291557788848877,-1.311301275563892e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-4.365989685058594,""mean_token_logprob"":-2.182994842529297,""token_logprobs"":[-3.2158455848693848,-1.1501442193984985]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.7474682331085205,""mean_token_logprob"":-0.8737341165542603,""token_logprobs"":[-1.7471853494644165,-0.0002828436263371259]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-2.3222134113311768,""mean_token_logprob"":-2.3222134113311768,""token_logprobs"":[-2.3222134113311768]}]"
851383,2023_4_9,Trill,definition,Seep,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-6.6603803634643555,""mean_token_logprob"":-2.2201267878214517,""token_logprobs"":[-6.660095691680908,-1.6689286894688848e-06,-0.0002834395272657275]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.1574299335479736,""mean_token_logprob"":-1.0787149667739868,""token_logprobs"":[-2.1573872566223145,-4.2676016164477915e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.226009726524353,""mean_token_logprob"":-0.6130048632621765,""token_logprobs"":[-1.2260079383850098,-1.7881377516459906e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.180551528930664,""mean_token_logprob"":-2.590275764465332,""token_logprobs"":[-3.1636581420898438,-2.016893148422241]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.886342763900757,""mean_token_logprob"":-1.4431713819503784,""token_logprobs"":[-2.8863353729248047,-7.390948667307384e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.7641921639442444,""mean_token_logprob"":-0.7641921639442444,""token_logprobs"":[-0.7641921639442444]}]"
852107,2023_4_9,Trill,bare,Phee,Phee,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.669024467468262,""mean_token_logprob"":-3.223008155822754,""token_logprobs"":[-9.66824722290039,-3.6954811548639555e-06,-0.000773369160015136]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.0262513160705566,""mean_token_logprob"":-0.5131256580352783,""token_logprobs"":[-1.026240348815918,-1.0967194612021558e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.5165365934371948,""mean_token_logprob"":-0.7582682967185974,""token_logprobs"":[-1.516535758972168,-8.344646857949556e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-4.466177940368652,""mean_token_logprob"":-2.233088970184326,""token_logprobs"":[-3.3244967460632324,-1.1416809558868408]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.5777487754821777,""mean_token_logprob"":-0.7888743877410889,""token_logprobs"":[-1.5775372982025146,-0.00021145492792129517]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-2.151622772216797,""mean_token_logprob"":-2.151622772216797,""token_logprobs"":[-2.151622772216797]}]"
852107,2023_4_9,Trill,definition,Seep,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-6.620726108551025,""mean_token_logprob"":-2.206908702850342,""token_logprobs"":[-6.62044095993042,-1.0728830375228426e-06,-0.00028427375946193933]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.07436203956604,""mean_token_logprob"":-1.03718101978302,""token_logprobs"":[-2.074321746826172,-4.029192859889008e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.2619723081588745,""mean_token_logprob"":-0.6309861540794373,""token_logprobs"":[-1.261969804763794,-2.50339189733495e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.183035850524902,""mean_token_logprob"":-2.591517925262451,""token_logprobs"":[-3.182941198348999,-2.000094413757324]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.429291248321533,""mean_token_logprob"":-1.7146456241607666,""token_logprobs"":[-3.4292845726013184,-6.794906312279636e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.7837677597999573,""mean_token_logprob"":-0.7837677597999573,""token_logprobs"":[-0.7837677597999573]}]"
859379,2020_10_3,Trill,bare,Phee,Phee,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.874905586242676,""mean_token_logprob"":-3.291635195414225,""token_logprobs"":[-9.874248504638672,-3.814689989667386e-06,-0.0006536492728628218]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-0.954386293888092,""mean_token_logprob"":-0.477193146944046,""token_logprobs"":[-0.9543758034706116,-1.0490362910786644e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.8941786289215088,""mean_token_logprob"":-0.9470893144607544,""token_logprobs"":[-1.8941770792007446,-1.5497195136049413e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.0097150802612305,""mean_token_logprob"":-3.0048575401306152,""token_logprobs"":[-3.355926513671875,-2.6537888050079346]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.5618877410888672,""mean_token_logprob"":-0.7809438705444336,""token_logprobs"":[-1.5617481470108032,-0.00013958434283267707]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.7043757438659668,""mean_token_logprob"":-1.7043757438659668,""token_logprobs"":[-1.7043757438659668]}]"
859379,2020_10_3,Trill,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-7.564171314239502,""mean_token_logprob"":-2.521390438079834,""token_logprobs"":[-7.563787460327148,-1.1920922133867862e-06,-0.000382707774406299]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.501368284225464,""mean_token_logprob"":-1.250684142112732,""token_logprobs"":[-2.501321792602539,-4.649054244509898e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.76835036277771,""mean_token_logprob"":-0.884175181388855,""token_logprobs"":[-1.7683484554290771,-1.9073468138230965e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-4.071178913116455,""mean_token_logprob"":-2.0355894565582275,""token_logprobs"":[-3.1465632915496826,-0.9246155023574829]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.15755295753479,""mean_token_logprob"":-1.578776478767395,""token_logprobs"":[-3.1575374603271484,-1.5616295058862306e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.5013216733932495,""mean_token_logprob"":-0.5013216733932495,""token_logprobs"":[-0.5013216733932495]}]"
861790,2020_10_3,Trill,bare,Tsik,Tsik,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-9.288881301879883,""mean_token_logprob"":-3.0962937672932944,""token_logprobs"":[-9.288376808166504,-3.576272320060525e-06,-0.000501030299346894]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.6109870672225952,""mean_token_logprob"":-0.8054935336112976,""token_logprobs"":[-1.6109739542007446,-1.3112935448589269e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.4542489051818848,""mean_token_logprob"":-0.7271244525909424,""token_logprobs"":[-1.4542479515075684,-9.536738616588991e-07]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.409703254699707,""mean_token_logprob"":-3.2048516273498535,""token_logprobs"":[-3.369710683822632,-3.039992570877075]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-1.2320306301116943,""mean_token_logprob"":-0.6160153150558472,""token_logprobs"":[-1.2318313121795654,-0.00019929806876461953]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.6109739542007446,""mean_token_logprob"":-1.6109739542007446,""token_logprobs"":[-1.6109739542007446]}]"
861790,2020_10_3,Trill,definition,Twitter,Twitter,false,false,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-8.576897621154785,""mean_token_logprob"":-2.8589658737182617,""token_logprobs"":[-8.57667064666748,-1.1920922133867862e-06,-0.00022623363474849612]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-3.2811787128448486,""mean_token_logprob"":-1.6405893564224243,""token_logprobs"":[-3.2811365127563477,-4.2199197196168825e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.4897359609603882,""mean_token_logprob"":-0.7448679804801941,""token_logprobs"":[-1.4897345304489136,-1.4305104514278355e-06]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.6348724365234375,""mean_token_logprob"":-2.8174362182617188,""token_logprobs"":[-3.781637668609619,-1.8532347679138184]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.453996419906616,""mean_token_logprob"":-1.726998209953308,""token_logprobs"":[-3.4539928436279297,-3.6954811548639555e-06]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.4061364233493805,""mean_token_logprob"":-0.4061364233493805,""token_logprobs"":[-0.4061364233493805]}]"
